0.89135501	0.008474576
1.065522707	0.027118644
1.206593542	0.050847458
1.336985545	0.088135593
1.489452542	0.13220339
1.61498235	0.179661017
1.760464208	0.240677966
1.960846095	0.320338983
2.380233983	0.503389831
2.968293512	0.703389831
3.414887557	0.803389831
3.783435692	0.86440678
4.058438609	0.898305085
4.746774225	0.947457627
5.288668356	0.971186441
6.287936647	0.989830509
